grid,velocity,eField,T,density,X_H2,X_O2,X_H2O,X_CH4,X_CO,X_CO2,X_N2,X_H,X_O,X_OH,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO,X_HCO+,X_H3O+,X_E
0.020742187499999995,0.4234943972160697,-422.6929301349871,331.95905786601327,1.0078287942016755,0.0062343413722347665,0.1871760238142272,0.003963331440600725,0.09247381935495218,0.0006072029367351644,0.00011308727852274211,0.7093819754568458,5.433016916912158e-11,4.785771965472054e-09,6.903885041391451e-08,7.581140150665899e-06,3.87732155748089e-06,7.167137794836838e-31,3.610145121868906e-22,6.188300933897119e-13,3.553595738358079e-14,2.6627057971351477e-07,6.62724584544974e-12,2.059226653298318e-05,1.6218527977763314e-13,5.73111090353251e-07,3.560647913165314e-06,1.2338757558088441e-23,4.6633915552334617e-07,2.7249781844438814e-15,3.872119171824508e-06,6.534972112356711e-10,8.90806169964566e-06,3.132815015820604e-14,1.969186286944502e-07,1.0780138161235111e-10,1.9694799732218196e-13,3.8857801595351754e-13,8.298257877237002e-10,1.506038832402746e-09,2.0455513315961368e-20,3.523874048973189e-08,5.750400202537844e-08,1.9259617633913588e-10,1.105382555991639e-10,4.6479945872260554e-24,1.197986144532922e-08,1.8049333626888018e-11,1.312967342664595e-22,2.1785384320719836e-10,2.9558359517035463e-12,2.1605146360823837e-09,5.315599205673336e-12,0.0,1.1045039466471918e-11,3.8985254984511155e-08,7.32227259392965e-13,1.0072670649018129e-07,5.508482013287011e-33,3.0881788678822704e-12,7.96695317847654e-12
0.020765624999999996,0.4374556143074019,-475.64820208702935,342.6282063830624,0.9756643502523769,0.0068199398804358324,0.18642280394675656,0.00524634132289265,0.09179224097293309,0.0008280502418055188,0.0001670442487674237,0.7086504887078007,1.2880178104509e-10,6.90396300361033e-09,1.0691250003109895e-07,1.0553893005032099e-05,5.1220932022809195e-06,8.487915960969059e-30,1.8479988045006214e-21,1.3480338750929206e-12,7.987156936439865e-14,3.814534527680979e-07,1.5034453710696597e-11,3.011726609714977e-05,3.679811265889567e-13,1.01214042966115e-06,5.293295565759607e-06,5.952063836171816e-23,6.769713649109487e-07,7.41334076145934e-15,5.683124732133062e-06,1.3275438574416612e-09,1.3450487134228946e-05,7.98715466568624e-14,3.069178091862557e-07,1.6801302938549414e-10,2.636321130945948e-13,8.395481987324104e-13,1.0144928659516098e-09,2.0102052959269705e-09,6.891199471134459e-20,5.027913763887967e-08,7.984396046413958e-08,2.8538392400341457e-10,1.5058540750752572e-10,2.1024286073474002e-23,1.7790694217151384e-08,2.687732029241571e-11,6.275457691536447e-22,3.2234630525597746e-10,4.3735883580414e-12,3.1967815524737207e-09,7.87091626138446e-12,0.0,2.1749702492266206e-11,6.49483662488701e-08,1.8839840057918776e-12,1.5765559244877287e-07,3.3293991694603767e-32,5.420747425037243e-12,1.1250177129361825e-11
0.020777343749999996,0.44610385720693513,-503.9203018258547,349.2452297504158,0.9567499603562523,0.007131826630384008,0.18595531315031866,0.00603904728028259,0.09137594600365852,0.0009685871465107796,0.00020361383332209113,0.7082372251466663,2.087663644287337e-10,8.458054228934713e-09,1.3449549020064423e-07,1.2500222496927762e-05,5.871477780700308e-06,3.342798103188087e-29,4.544692938067911e-21,2.0522749569180464e-12,1.2377585339475522e-13,4.6661017693604703e-07,2.2949800256900093e-11,3.6477958387866535e-05,5.617667061011009e-13,1.3513600115311146e-06,6.470653480634932e-06,1.420581586436596e-22,8.177770762871046e-07,1.2619043342794074e-14,6.903571643201701e-06,1.9285323674121772e-09,1.6584234882230455e-05,1.304299215264438e-13,3.846948931615807e-07,2.105833452646885e-10,3.0708209490154294e-13,1.2620781639067565e-12,1.1221406393839446e-09,2.3241942197302736e-09,1.3730318693162812e-19,6.048824832265389e-08,9.388553144078126e-08,3.484383272570121e-10,1.7602525811490948e-10,4.8179242731861657e-23,2.1736933785734824e-08,3.288465557990921e-11,1.4803948483354893e-21,3.9327347443670256e-10,5.335928053150049e-12,3.900169862746033e-09,9.609320128294785e-12,0.0,3.152995738796119e-11,8.436475514346954e-08,3.2617154419993005e-12,1.9807606084185648e-07,9.136835748618652e-32,7.23160626783872e-12,1.3576323952175707e-11
0.020789062499999997,0.4560813188855707,-533.7178706633867,356.8847565085504,0.9358196225629855,0.007454584827426257,0.18541640780677746,0.006946808344411642,0.09090209268538206,0.0011331326039860593,0.0002483950982036034,0.7077914702182755,3.4573680996983804e-10,1.0465383372641732e-08,1.697982821173111e-07,1.48249284871079e-05,6.7127025238073605e-06,1.3930354987613786e-28,1.1597696861302073e-20,3.168498471083261e-12,1.9492836595375032e-13,5.778738257355997e-07,3.51870279188093e-11,4.418009774581693e-05,8.613389594613862e-13,1.8015891627372788e-06,7.914188077769617e-06,3.5786704935548748e-22,9.885082703200648e-07,2.1853200953600297e-14,8.39173618493324e-06,2.808918490661579e-09,2.0471352558784536e-05,2.1478702658427828e-13,4.828808482095401e-07,2.6432044601731825e-10,3.5897542999155293e-13,1.885182160610595e-12,1.2406506844787833e-09,2.685894506182445e-09,2.8563102264179834e-19,7.30073877227095e-08,1.1013141303242234e-07,4.258021579106559e-10,2.057723175124483e-10,1.1572162692279289e-22,2.6573268600171867e-08,4.025750344617361e-11,3.599719891232503e-21,4.802245798906361e-10,6.5156813661101384e-12,4.762461426710511e-09,1.174410556889473e-11,0.0,4.63107006082883e-11,1.0992245584875352e-07,5.870526400480554e-12,2.492611184550135e-07,2.6430890879969834e-31,9.668422964100767e-12,1.6501756029140303e-11
0.020800781249999997,0.4675425813023618,-564.7283693555579,365.66493308712904,0.9128790932980639,0.007787724136015382,0.18479712485371652,0.007980730282967363,0.09036472617947651,0.0013249086308304834,0.00030292249623487634,0.7073121793889918,5.906390248160579e-10,1.308257364110274e-08,2.1516919117151307e-07,1.7591826859439535e-05,7.647602628840513e-06,6.268745884705345e-28,3.1012944822128125e-20,4.963327156266311e-12,3.120247820299728e-13,7.246556523094976e-07,5.414867230634157e-11,5.34418312502679e-05,1.325574348313401e-12,2.3927837339849913e-06,9.672705484267755e-06,9.51123847901467e-22,1.1944063287891783e-06,3.8491310906439783e-14,1.0195974082332772e-05,4.0970848122507285e-09,2.5264535937683163e-05,3.565000643563262e-13,6.060274306308881e-07,3.317124106707283e-10,4.2128243041319795e-13,2.800710889998898e-12,1.3706680447718068e-09,3.1003864579777207e-09,6.261903572849548e-19,8.834650453645192e-08,1.2871755437477073e-07,5.201864571739998e-10,2.403914930376056e-10,2.910870937152409e-22,3.246337845181749e-08,4.92485779412111e-11,9.108538655255937e-21,5.862194327456469e-10,7.953821945436453e-12,5.81359876904845e-09,1.4351757130690733e-11,0.0,6.873743508236501e-11,1.43337760676597e-07,1.1140759120971208e-11,3.136656238574015e-07,8.14651860150578e-31,1.2909769702679259e-11,2.0196216970225914e-11
0.020812499999999998,0.48064613218103536,-596.6298678462489,375.7065532897895,0.8879918491402444,0.008130634957959966,0.18408808156137396,0.009151596424478655,0.0897578286266143,0.001547328049400436,0.00036891533211953396,0.7067987947231399,1.0486709951515916e-09,1.652835297165491e-08,2.7373279463857557e-07,2.0872036834712166e-05,8.675228991085434e-06,3.093371097139252e-27,8.756363721478048e-20,7.89001898807509e-12,5.076931278368519e-13,9.200678676175226e-07,8.359121606258818e-11,6.449547069816688e-05,2.046802221604929e-12,3.1601432944203996e-06,1.1800030020061736e-05,2.6622114113015495e-21,1.4412765011506377e-06,6.8923724623344e-14,1.2369995850382102e-05,5.9811259397717425e-09,3.113752429262383e-05,5.956868502503828e-13,7.59406539893754e-07,4.156392387159615e-10,4.966096828241882e-13,4.13825685713592e-12,1.5127893529801813e-09,3.572737586702907e-09,1.4562029282060882e-18,1.071203185299904e-07,1.49709376191081e-07,6.346379379666739e-10,2.8047660120434804e-10,7.651094644296139e-22,3.958880011512994e-08,6.013779499261682e-11,2.4153694400126673e-20,7.146484491451126e-10,9.696352482534119e-12,7.0871972059292745e-09,1.7518963813516384e-11,0.0,1.0290591779182188e-10,1.867099494699239e-07,2.247472406315732e-11,3.941523893264235e-07,2.6977756575926322e-30,1.7173840161491635e-11,2.487548732345101e-11
0.020824218749999998,0.49555095031761276,-629.1348521167088,387.13036869588586,0.8612834813937718,0.008482598174143834,0.1832796180206714,0.010469557196529497,0.08907543413792089,0.0018039513556619557,0.0004482724242588631,0.7062513424730242,1.9520241718234583e-09,2.1110676093430638e-08,3.496728178630311e-07,2.4743634739577827e-05,9.791305836615097e-06,1.7042789122984434e-26,2.6340081929232863e-19,1.2731289996215023e-11,8.396878825098826e-13,1.1823890262656853e-06,1.2940895000179273e-10,7.758210816089276e-05,3.1707265500745224e-12,4.143624620598827e-06,1.4354283192997512e-05,7.823397533286284e-21,1.7354567306306087e-06,1.2540501752039793e-13,1.4972539643515192e-05,8.737006063793186e-09,3.828509772007964e-05,1.0009789670485259e-12,9.490348825809111e-07,5.19384864218802e-10,5.884780373736121e-13,6.078469327779528e-12,1.6675522589840355e-09,4.1078782207925755e-09,3.61758883461809e-18,1.300653838886235e-07,1.7307145049477433e-07,7.725319133130716e-10,3.26641327523584e-10,2.094351022718529e-21,4.8147538461890144e-08,7.322929369605272e-11,6.769596843860879e-20,8.692641237195845e-10,1.1794189504030703e-11,8.620459373366958e-09,2.134278712725593e-11,0.0,1.5516023008887616e-10,2.425714586262066e-07,4.8189711266314286e-11,4.94013970348069e-07,9.690358719244475e-30,2.2725738100300542e-11,3.081168655665619e-11
0.0208359375,0.5124126787749046,-662.0402251140678,400.0540898837246,0.8329416218153952,0.008842800753660058,0.1823619580430916,0.011943831322284609,0.0883117458928509,0.0020984360691431296,0.0005430604199014594,0.7056705101808692,3.835921255086204e-09,2.7266592455488746e-08,4.486346991183087e-07,2.929062074393002e-05,1.0987808605328195e-05,1.0639295225763097e-25,8.506087608100688e-19,2.0862510872477218e-11,1.4119270333399198e-12,1.5370776739956748e-06,2.008951187417445e-10,9.294462158995126e-05,4.929436995136628e-12,5.386624909121974e-06,1.739672448551015e-05,2.4031423140591732e-20,2.0837667105043704e-06,2.317366686524727e-13,1.8066817364739317e-05,1.2769978833311959e-08,4.6922308678251846e-05,1.6900142002658265e-12,1.1816788153388216e-06,6.466372246117663e-10,7.017428025228119e-13,8.869834897118627e-12,1.8354291888605147e-09,4.710475214252393e-09,9.644515677046218e-18,1.5805789796211857e-07,1.9863384280020088e-07,9.375539819959154e-10,3.795084632106516e-10,5.943401926437018e-21,5.835190852150606e-08,8.884629025853555e-11,2.0197595958034458e-19,1.0541601038029081e-09,1.430288019612586e-11,1.0453966477711772e-08,2.59306285498534e-11,0.0,2.353119727213151e-10,3.139341081424775e-07,1.085646869984682e-10,6.169851617514866e-07,3.8053134026774115e-29,2.9886378185850445e-11,3.8345188832963345e-11
0.02084765625,0.5313796325387036,-695.2816912099587,414.58927407320533,0.8032107773088978,0.009210356464287077,0.18132537859875306,0.013582444586513814,0.08746124671242256,0.002434481718519577,0.0006554962937462134,0.7050576934695906,7.950419264882978e-09,3.562101188446973e-08,5.783079599033348e-07,3.460054817857743e-05,1.2252716324644275e-05,7.521775245335308e-25,2.9502452251987664e-18,3.475312897061495e-11,2.4151518421468552e-12,2.019503692595441e-06,3.1279643451283936e-10,0.00011081923375109338,7.697957824095806e-12,6.9335049197288044e-06,2.0990077603618614e-05,7.672872499331365e-20,2.493440040582382e-06,4.3476489759260963e-13,2.1719744917869068e-05,1.86748505897e-08,5.728289376371266e-05,2.8648398342549333e-12,1.4648407727161103e-06,8.014761421746174e-10,8.432324432749582e-13,1.2849308427353324e-11,2.0168270598111577e-09,5.384813280134126e-09,2.7485260248576737e-17,1.9213130324174257e-07,2.2605698236440674e-07,1.1336712710260474e-09,4.396975119542236e-10,1.7388926706022778e-20,7.042572821223647e-08,1.0732277923183456e-10,6.4152676501340705e-19,1.2737388547260053e-09,1.7282164674256556e-11,1.2631355676135811e-08,3.1400076022151413e-11,0.0,3.5847749129182665e-10,4.043285671722728e-07,2.5163542637695226e-10,7.672460853009617e-07,1.634332845369603e-28,3.904291650491445e-11,4.789859837565819e-11
0.020859375,0.5525889308628493,-728.9965937367047,430.8383277347683,0.7723821883856067,0.00958433030890456,0.18016037764698087,0.015392028926011865,0.08651879505210726,0.002815774140360615,0.0007879251924612573,0.7044150053072188,1.715607222086899e-08,4.7073076350159495e-08,7.492717444201225e-07,4.0759593209668406e-05,1.3569980476128433e-05,5.877624743572552e-24,1.087029790216876e-17,5.894717917931326e-11,4.207626517856066e-12,2.6785816452226975e-06,4.886953161449567e-10,0.0001314259102809782,1.2095035625421919e-11,8.825581211852678e-06,2.5196245714447647e-05,2.529697946520883e-19,2.9720443729428443e-06,8.279504150020589e-13,2.6000982046491648e-05,2.7321733061395038e-08,6.96168472498493e-05,4.872965462927218e-12,1.8067339754929748e-06,9.883506357624114e-10,1.0227203996825876e-12,1.84670090640354e-11,2.2120944041932086e-09,6.134692827006091e-09,8.236306805753155e-17,2.334919821338551e-07,2.5479801179142255e-07,1.3650951807959446e-09,5.078101645839449e-10,5.2119183495243994e-20,8.460106737378981e-08,1.2898985226540687e-10,2.1448662808897642e-18,1.532670246094463e-09,2.0795414873489422e-11,1.519890536385371e-08,3.7878817230125225e-11,0.0,5.477937424062847e-10,5.178343213088484e-07,5.856262183974214e-10,9.494172704871679e-07,7.59080396189029e-28,5.065997669872947e-11,5.9993809565223e-11
0.02087109375,0.5761630427156444,-763.6111433077444,448.8918496937941,0.740779633635983,0.009963764885847435,0.1788578318829941,0.017377697278021548,0.08547970032359699,0.0032459327248633347,0.0009427952533430941,0.7037452446160346,3.768933435254624e-08,6.292176210634628e-08,9.762036383749401e-07,4.784323208968711e-05,1.4919740052013542e-05,4.827195832127135e-23,4.165055789117501e-17,1.0194947364712142e-10,7.477240054099792e-12,3.581460513534134e-06,7.665534428522985e-10,0.0001549579798787713,1.9167461433820748e-11,1.1095225186784326e-05,3.007328205343871e-05,8.541571255612436e-19,3.527395875074595e-06,1.5992147338758502e-12,3.098181510379536e-05,3.997330757056815e-08,8.418714810215117e-05,8.30603804379233e-12,2.2162597937228033e-06,1.2120496870652604e-09,1.2543942540142137e-12,2.6314924273328214e-11,2.4215371287864422e-09,6.963350979083597e-09,2.527717752604351e-16,2.8352995020587785e-07,2.840832626596037e-07,1.6362384696071958e-09,5.844118107428584e-10,1.5864554376081394e-19,1.0111481809739856e-07,1.5415202191497273e-10,7.376663546769619e-18,1.8358445574439405e-09,2.4908995924105765e-11,1.820505928766314e-08,4.550499910073015e-11,0.0,8.383239773192275e-10,6.590974788090846e-07,1.3387881900709048e-09,1.1685497414177308e-06,3.729281045612132e-27,6.528991079534198e-11,7.527436184122543e-11
0.020876953125,0.5888949745911921,-781.009315597579,458.63693482568283,0.7247639496223628,0.01015736260389226,0.17814326050632787,0.018450706389065357,0.08491569927065719,0.003483464598500133,0.0010306560964763883,0.7033973316508882,5.726633913398793e-08,7.333474151848715e-08,1.120170055436636e-06,5.179738846743595e-05,1.5605805436906976e-05,1.489644532677554e-22,8.509022248969339e-17,1.363468333857718e-10,1.0125992296961774e-11,4.166095949128437e-06,9.66029822584652e-10,0.00016803728468304773,2.435493475071809e-11,1.2393339756958671e-05,3.2815532290626666e-05,1.5896764055314395e-18,3.840618409099418e-06,2.2477901358885517e-12,3.379549948988926e-05,4.859313439315788e-08,9.251409994486685e-05,1.0923118089235537e-11,2.4529005198859174e-06,1.3412128552516407e-09,1.39943628884734e-12,3.14288229088547e-11,2.532975595520571e-09,7.4135701378173085e-09,4.546525285474435e-16,3.12750735336388e-07,2.9870998932237843e-07,1.7902839320783859e-09,6.265836131146159e-10,2.798767996290346e-19,1.1045216537862248e-07,1.683047615898414e-10,1.425852072359725e-17,2.008005897333524e-09,2.7244957686067888e-11,1.9912071794144752e-08,4.98575472202805e-11,0.0,1.0439844344963251e-09,7.431380343590019e-07,2.050628544519779e-09,1.2955978583840195e-06,8.709450863880992e-27,7.417782335375258e-11,8.443260553078786e-11
0.0208828125,0.6022783212401349,-798.4419763707391,468.87771956632076,0.7086588254058778,0.010352084893294198,0.17738845413359355,0.019571985234579717,0.08432428477920313,0.003735465208510853,0.0011256016820902642,0.7030435565518777,8.592013777799253e-08,8.570716444588794e-08,1.2873345695025303e-06,5.60125511528934e-05,1.6291703819822573e-05,4.491950113129816e-22,1.7258633187377483e-16,1.8328099487399963e-10,1.3786300298601217e-11,4.854321342916803e-06,1.2191922498307714e-09,0.00018196708832101822,3.106584083383938e-11,1.3796460584999505e-05,3.5758317400048165e-05,2.969239301451478e-18,4.1777488052915425e-06,3.1702302466554035e-12,3.682679841776659e-05,5.90853627254922e-08,0.0001015571884079113,1.437074232449091e-11,2.7118916325685086e-06,1.482484238097521e-09,1.5671946360486944e-12,3.7443799284897687e-11,2.6482866413090622e-09,7.885817930297277e-09,8.07692128164044e-16,3.4492331965166005e-07,3.1306948340445195e-07,1.9569166269744322e-09,6.712196400854324e-10,4.944070684008375e-19,1.20517100088527e-07,1.8348397158120085e-10,2.726822416700801e-17,2.194174852954431e-09,2.97709876009962e-11,2.1757907399599766e-08,5.4581870346591934e-11,0.0,1.3010856201636732e-09,8.369918431438853e-07,3.0935524250037615e-09,1.4349559016295539e-06,2.027207954581039e-26,8.420918763913421e-11,9.471372824193127e-11
0.020888671875,0.6163237294620788,-815.8633549766249,479.62177593677904,0.692509191671001,0.010547808256399664,0.17659227539794872,0.020741818147359162,0.08370493810631033,0.004002413055845883,0.0012280087719826055,0.702684464835843,1.2759880673820924e-07,1.0043297052374556e-07,1.4815026441427202e-06,6.0486057346099566e-05,1.6973911085391987e-05,1.3349012573119975e-21,3.4847321863508657e-16,2.4765716978225205e-10,1.886424043528292e-11,5.664168384310993e-06,1.5408358343527684e-09,0.00019676365472137065,3.9797398883120373e-11,1.5301643317166354e-05,3.8906923590575584e-05,5.561849625069309e-18,4.539961275563165e-06,4.486373336120078e-12,4.008599902951272e-05,7.183158050520546e-08,0.00011135687728286022,1.892178821855232e-11,2.9947837467750646e-06,1.636668103183609e-09,1.7621099168639028e-12,4.449785707910754e-11,2.7675148517004827e-09,8.380373928968535e-09,1.4200195754015892e-15,3.802922268485121e-07,3.2698565445516464e-07,2.1368221649308077e-09,7.183732752466967e-10,8.744330448448963e-19,1.3134417580491592e-07,1.996980268450045e-10,5.17988097686068e-17,2.3951117689101823e-09,3.2497397741255023e-11,2.375007157938238e-08,5.970258609469715e-11,0.0,1.6217605073963526e-09,9.415410365006885e-07,4.601119035936256e-09,1.5875011478669082e-06,4.714772296417618e-26,9.550543281346534e-11,1.0624372463204477e-10
0.02089453125,0.6310403929119568,-833.2378804908732,490.87553171019636,0.6763589977622426,0.010744412037803158,0.17575364069225813,0.02196038342905969,0.08305717975357861,0.0042847736445043765,0.0013382568663405851,0.7023206314998363,1.8753949161559017e-07,1.179853959858968e-07,1.7070160778516411e-06,6.520971194326384e-05,1.764878174957618e-05,3.9058079970417545e-21,6.998574011232041e-16,3.3618559858131447e-10,2.5924978155213806e-11,6.616514936760891e-06,1.9497399111127243e-09,0.00021243930384405327,5.122059100496987e-11,1.6903037532527383e-05,4.2265311291248925e-05,1.0434628928903159e-17,4.928433860825941e-06,6.367097567022713e-12,4.3583241815349977e-05,8.727999684665862e-08,0.00012195355471543333,2.4930086544506297e-11,3.3032003641687514e-06,1.8045936015155704e-09,1.989562258877755e-12,5.27457343423986e-11,2.890708676963179e-09,8.89747093104244e-09,2.4691844980709815e-15,4.191106072849437e-07,3.402685808740706e-07,2.3306927937387424e-09,7.680857567737789e-10,1.546632725793656e-18,1.4296772110778373e-07,2.1693704889069527e-10,9.766621601690399e-17,2.6115854419764774e-09,3.543460969686767e-11,2.5896136242030813e-08,6.524607250440667e-11,0.0,2.0207123055488963e-09,1.0577112523723476e-06,6.7472872040020145e-09,1.754144085780882e-06,1.0945109406392664e-25,1.0819893550835213e-10,1.191596314026606e-10
0.020900390625,0.6464360315235003,-850.5394103661218,502.6442575004719,0.6602507083206853,0.01094177910976803,0.17487152401869097,0.023227757512665072,0.08238056953451643,0.004582998405354469,0.001456727273786331,0.7019526560650783,2.7258043844262874e-07,1.389315776597026e-07,1.9687591076790592e-06,7.016867589491519e-05,1.831259735941506e-05,1.1223080014493255e-20,1.3955431748104263e-15,4.58015557116599e-10,3.574774770197936e-11,7.735417293063329e-06,2.4696995402530952e-09,0.000229002091303045,6.624312287566312e-11,1.8591410943001584e-05,4.583584089757199e-05,1.9581824198002037e-17,5.344346313776361e-06,9.055827789774851e-12,4.732846434150953e-05,1.059519242183597e-07,0.00013338723330086225,3.2858535132977385e-11,3.638848479453535e-06,1.9871163785827e-09,2.2560474367297208e-12,6.236013507185488e-11,3.0179224136858048e-09,9.437295131693834e-09,4.2411603336792816e-15,4.6163740162325345e-07,3.5271750686010754e-07,2.5392258271066272e-09,8.20382912877827e-10,2.7324169304729394e-18,1.5542175542324586e-07,2.3516718123456533e-10,1.8246730232592128e-16,2.8443721116335525e-09,3.85931382012094e-11,2.820372090597897e-08,7.124094857653099e-11,0.0,2.515614048654486e-09,1.1864692779716262e-06,9.753269715183567e-09,1.9358288170200175e-06,2.530933810721406e-25,1.2243380298668753e-10,1.3361012799320925e-10
