P[bar],T[K]
1.1927181269337201,315.31324901794505
1.192755770725976,315.3160584791043
1.1927934165555987,315.31886802802416
1.1928310644227436,315.3216776647093
1.192868714327567,315.32448738916435
1.1929063662702246,315.3272972013941
1.1929440202508736,315.33010710140314
1.1929816762696694,315.3329170891962
1.1930193343267688,315.33572716477795
1.1930569944223275,315.338537328153
1.1930946565565015,315.34134757932605
1.1931323207294482,315.3441579183018
1.193169986941323,315.3469683450849
1.193207655192282,315.3497788596801
1.1932453254824822,315.352589462092
1.1932829978120791,315.3554001523253
1.19332067218123,315.35821093038464
1.1933583485900903,315.36102179627477
1.193396027038817,315.3638327500003
1.193433707527566,315.36664379156593
1.1934713900564944,315.36945492097635
1.1935090746257582,315.3722661382363
1.193546761235513,315.3750774433503
1.1935844498859165,315.37788883632317
1.1936221405771248,315.38070031715955
1.1936598333092943,315.3835118858641
1.193697528082581,315.3863235424415
1.1937352248971418,315.3891352868965
1.1937729237531334,315.39194711923363
1.193810624650712,315.3947590394577
1.1938483275900347,315.39757104757336
1.1938860325712575,315.4003831435853
1.193923739594537,315.4031953274982
1.19396144866003,315.40600759931675
1.1939991597678927,315.40881995904556
1.1940368729182824,315.4116324066894
1.1940745881113553,315.4144449422529
1.1941123053472682,315.4172575657408
1.1941500246261776,315.4200702771577
1.1941877459482404,315.42288307650836
1.1942254693136132,315.42569596379747
1.1942631947224525,315.42850893902965
1.1943009221749155,315.43132200220964
1.194338651671158,315.434135153342
1.194376383211338,315.43694839243165
1.194414116795612,315.4397617194831
1.1944518524241357,315.44257513450106
1.1944895900970673,315.4453886374903
1.1945273298145624,315.44820222845533
1.1945650715767793,315.45101590740103
1.1946028153838735,315.453829674332
1.194640561236002,315.4566435292529
1.1946783091333228,315.45945747216854
1.1947160590759915,315.46227150308346
1.1947538110641656,315.4650856220024
1.1947915650980017,315.46789982893006
1.194829321177658,315.4707141238712
1.1948670793032894,315.47352850683035
1.194904839475055,315.47634297781235
1.19494260169311,315.4791575368218
1.1949803659576124,315.48197218386343
1.195018132268719,315.4847869189419
1.1950559006265868,315.48760174206194
1.1950936710313727,315.49041665322824
1.1951314434832339,315.49323165244544
1.195169217982328,315.4960467397183
1.1952069945288113,315.49886191505146
1.1952447731228406,315.5016771784496
1.1952825537645746,315.5044925299175
1.1953203364541687,315.50730796945976
1.1953581211917816,315.51012349708117
1.1953959079775691,315.5129391127863
1.1954336968116894,315.51575481657994
1.1954714876942991,315.51857060846675
1.1955092806255556,315.5213864884514
1.1955470756056163,315.52420245653866
1.1955848726346385,315.52701851273315
1.195622671712779,315.5298346570396
1.1956604728401956,315.53265088946273
1.1956982760170451,315.53546721000714
1.1957360812434852,315.53828361867767
1.1957738885196731,315.54110011547886
1.1958116978457662,315.54391670041554
1.1958495092219221,315.5467333734924
1.195887322648297,315.54955013471397
1.1959251381250502,315.55236698408515
1.1959629556523372,315.55518392161053
1.196000775230317,315.5580009472949
1.196038596859146,315.5608180611428
1.196076420538982,315.5636352631591
1.1961142462699828,315.56645255334837
1.196152074052305,315.5692699317154
1.196189903886107,315.57208739826484
1.1962277357715456,315.5749049530014
1.1962655697087792,315.57772259592986
1.1963034056979647,315.5805403270548
1.1963412437392593,315.58335814638093
1.1963790838328217,315.586176053913
1.1964169259788087,315.58899404965575
1.1964547701773776,315.59181213361376
1.1964926164286869,315.5946303057919
1.1965304647328936,315.5974485661947
1.1965683150901556,315.600266914827
1.1966061675006308,315.60308535169344
1.1966440219644763,315.60590387679866
1.1966818784818503,315.6087224901475
1.1967197370529106,315.6115411917446
1.1967575976778144,315.61435998159465
1.1967954603567195,315.6171788597024
1.1968333250897838,315.61999782607245
1.1968711918771655,315.62281688070965
1.196909060719022,315.6256360236186
1.196946931615511,315.62845525480407
1.1969848045667908,315.6312745742707
1.1970226795730183,315.6340939820233
1.1970605566343526,315.63691347806645
1.1970984357509502,315.6397330624049
1.1971363169229703,315.6425527350434
1.1971742001505703,315.6453724959867
1.1972120854339077,315.64819234523935
1.197249972773141,315.6510122828062
1.1972878621684278,315.65383230869196
1.1973257536199262,315.65665242290123
1.1973636471277938,315.65947262543875
1.1974015426921893,315.6622929163093
1.1974394403132707,315.6651132955176
1.197477339991195,315.6679337630682
1.1975152417261212,315.67075431896603
1.1975531455182071,315.67357496321563
1.1975910513676105,315.6763956958218
1.1976289592744902,315.6792165167892
1.1976668692390033,315.6820374261226
1.1977047812613089,315.68485842382665
1.1977426953415646,315.6876795099061
1.1977806114799283,315.69050068436565
1.1978185296765589,315.69332194721
1.1978564499316138,315.6961432984439
1.1978943722452515,315.69896473807205
1.197932296617631,315.7017862660992
1.1979702230489089,315.70460788252996
1.198008151539245,315.7074295873691
1.1980460820887964,315.7102513806214
1.1980840146977225,315.7130732622915
1.1981219493661803,315.7158952323841
